date-time,episode,total_steps,reward,pid,steps,avg_loss,value_net,target_net,epsilon
2022/12/26-12:25:56,538,33627,1.0,27462,45,0.016502,-888.0441284179688,5.324866771697998,0.9404999999999988
2022/12/26-12:25:58,539,33751,2.0,27464,64,0.016692,-887.1682739257812,5.324866771697998,0.9455999999999984
2022/12/26-12:25:59,540,33789,2.0,27467,62,0.017274,-887.4977416992188,5.324866771697998,0.9372999999999996
2022/12/26-12:26:00,541,33851,2.0,27468,55,0.017311,-887.005859375,5.324866771697998,0.9387999999999992
2022/12/26-12:26:02,542,33917,7.0,27466,94,0.018087,-888.0631103515625,5.324866771697998,0.9405999999999992
2022/12/26-12:26:04,543,34040,2.0,27460,68,0.015817,-889.0638427734375,5.324866771697998,0.9414999999999992
2022/12/26-12:26:05,544,34085,1.0,27462,53,0.016287,-890.529296875,5.324866771697998,0.9396499999999988
2022/12/26-12:26:05,545,34105,3.0,27461,73,0.017824,-890.5947875976562,5.324866771697998,0.9382499999999996
2022/12/26-12:26:08,546,34223,2.0,27463,78,0.017308,-890.5716552734375,5.324866771697998,0.9378999999999992
2022/12/26-12:26:08,547,34228,2.0,27464,66,0.016517,-890.24169921875,5.324866771697998,0.9447999999999984
2022/12/26-12:26:08,548,34252,2.0,27467,62,0.017200,-890.1705322265625,5.324866771697998,0.9363499999999996
2022/12/26-12:26:08,549,34266,0.0,27466,45,0.017904,-890.1727294921875,5.324866771697998,0.9396999999999992
2022/12/26-12:26:13,550,34505,3.0,27468,80,0.017446,-886.538818359375,5.324866771697998,0.9378999999999992
2022/12/26-12:26:14,551,34571,2.0,27460,62,0.015690,-885.4181518554688,5.324866771697998,0.9405999999999992
2022/12/26-12:26:15,552,34595,2.0,27461,63,0.017677,-884.9481811523438,5.324866771697998,0.9372999999999996
2022/12/26-12:26:16,553,34634,2.0,27462,70,0.016103,-884.7364501953125,5.324866771697998,0.9387999999999987
2022/12/26-12:26:18,554,34756,1.0,27467,65,0.016997,-884.6260986328125,5.324866771697998,0.9353999999999996
2022/12/26-12:26:19,555,34782,2.0,27464,64,0.016276,-884.6099853515625,5.324866771697998,0.9439999999999984
2022/12/26-12:26:19,556,34788,3.0,27463,73,0.017170,-884.213623046875,5.324866771697998,0.9369999999999992
2022/12/26-12:26:20,557,34844,2.0,27466,72,0.017756,-884.400390625,5.324866771697998,0.9387999999999992
2022/12/26-12:26:21,558,34876,1.0,27468,49,0.017251,-883.7141723632812,5.324866771697998,0.9369999999999992
2022/12/26-12:26:23,559,35015,1.0,27461,54,0.017547,-881.7078857421875,5.324866771697998,0.9363499999999996
2022/12/26-12:26:24,560,35033,1.0,27460,56,0.015466,-881.49462890625,5.324866771697998,0.9396999999999992
2022/12/26-12:26:25,561,35113,0.0,27462,54,0.015897,-882.2015991210938,5.324866771697998,0.9379499999999987
2022/12/26-12:26:28,562,35245,2.0,27467,60,0.016770,-884.8256225585938,5.324866771697998,0.9344499999999996
2022/12/26-12:26:28,563,35288,2.0,27463,60,0.017009,-884.0503540039062,5.324866771697998,0.9360999999999992
2022/12/26-12:26:29,564,35303,1.0,27466,58,0.017536,-884.6116333007812,5.324866771697998,0.9378999999999992
2022/12/26-12:26:31,565,35410,4.0,27464,88,0.016158,-886.7255249023438,5.324866771697998,0.9431999999999984
2022/12/26-12:26:32,566,35453,0.0,27461,55,0.017325,-888.7347412109375,5.324866771697998,0.9353999999999996
2022/12/26-12:26:32,567,35472,4.0,27468,76,0.017216,-889.2683715820312,5.324866771697998,0.9360999999999992
2022/12/26-12:26:33,568,35517,3.0,27460,66,0.015691,-891.3351440429688,5.324866771697998,0.9387999999999992
2022/12/26-12:26:36,569,35693,2.0,27462,67,0.015656,-895.1663818359375,5.324866771697998,0.9370999999999987
2022/12/26-12:26:38,570,35770,2.0,27466,59,0.017298,-896.8727416992188,5.324866771697998,0.9369999999999992
2022/12/26-12:26:38,571,35773,1.0,27467,64,0.016630,-896.9139404296875,5.324866771697998,0.9334999999999996
2022/12/26-12:26:39,572,35816,2.0,27463,71,0.017079,-897.5339965820312,5.324866771697998,0.9351999999999991
2022/12/26-12:26:40,573,35892,1.0,27464,60,0.015933,-898.1347045898438,5.324866771697998,0.9423999999999984
2022/12/26-12:26:44,574,36073,0.0,27467,40,0.016494,-900.433349609375,5.324866771697998,0.9325499999999995
2022/12/26-12:26:45,575,36138,2.0,27468,82,0.017019,-900.0197143554688,5.324866771697998,0.9351999999999991
2022/12/26-12:26:45,576,36152,4.0,27461,86,0.017543,-899.7032470703125,5.324866771697998,0.9344499999999996
2022/12/26-12:26:45,577,36155,3.0,27460,70,0.015517,-899.2783813476562,5.324866771697998,0.9378999999999992
2022/12/26-12:26:47,578,36229,3.0,27462,69,0.015490,-898.846435546875,5.324866771697998,0.9362499999999987
2022/12/26-12:26:47,579,36229,1.0,27466,57,0.017197,-899.037841796875,5.324866771697998,0.9360999999999992
2022/12/26-12:26:49,580,36367,0.0,27464,56,0.015713,-901.1087646484375,5.324866771697998,0.9415999999999983
2022/12/26-12:26:50,581,36385,2.0,27463,69,0.016890,-900.8360595703125,5.324866771697998,0.9342999999999991
2022/12/26-12:26:52,582,36509,0.0,27461,43,0.017400,-900.2152099609375,5.324866771697998,0.9334999999999996
2022/12/26-12:26:54,583,36631,1.0,27467,72,0.016247,-898.4087524414062,5.324866771697998,0.9315999999999995
2022/12/26-12:26:55,584,36648,3.0,27460,67,0.015380,-898.47021484375,5.324866771697998,0.9369999999999992
2022/12/26-12:26:56,585,36713,0.0,27463,39,0.016750,-898.1563720703125,5.324866771697998,0.9333999999999991
2022/12/26-12:26:57,586,36772,3.0,27466,74,0.017137,-899.1359252929688,5.324866771697998,0.9351999999999991
2022/12/26-12:26:58,587,36857,3.0,27468,83,0.016856,-900.540771484375,5.324866771697998,0.9342999999999991
2022/12/26-12:27:00,588,36950,1.0,27461,53,0.017214,-901.8087768554688,5.324866771697998,0.9325499999999995
2022/12/26-12:27:01,589,36958,5.0,27462,90,0.015620,-901.7861938476562,5.324866771697998,0.9353999999999987
2022/12/26-12:27:02,590,37026,4.0,27464,89,0.015680,-902.3640747070312,5.324866771697998,0.9407999999999983
2022/12/26-12:27:03,591,37046,0.0,27467,48,0.016069,-902.5176391601562,5.324866771697998,0.9306499999999995
2022/12/26-12:27:04,592,37141,1.0,27463,54,0.016571,-902.843017578125,5.324866771697998,0.9324999999999991
2022/12/26-12:27:05,593,37151,1.0,27460,62,0.015171,-902.8562622070312,5.324866771697998,0.9360999999999992
2022/12/26-12:27:07,594,37285,2.0,27466,66,0.016955,-902.7197265625,5.324866771697998,0.9342999999999991
2022/12/26-12:27:08,595,37347,3.0,27468,66,0.016678,-902.1483154296875,5.324866771697998,0.9333999999999991
2022/12/26-12:27:09,596,37368,0.0,27464,46,0.015535,-903.182861328125,5.324866771697998,0.9399999999999983
2022/12/26-12:27:09,597,37391,1.0,27461,52,0.017015,-903.1064453125,5.324866771697998,0.9315999999999995
2022/12/26-12:27:11,598,37494,1.0,27467,54,0.015905,-903.744140625,5.324866771697998,0.9296999999999995
2022/12/26-12:27:12,599,37537,3.0,27462,73,0.015537,-903.0220336914062,5.324866771697998,0.9345499999999987
2022/12/26-12:27:17,600,37787,3.0,27460,78,0.015081,-899.5772094726562,5.324866771697998,0.9351999999999991
2022/12/26-12:27:18,601,37860,3.0,27466,70,0.016842,-900.4960327148438,5.324866771697998,0.9333999999999991
2022/12/26-12:27:18,602,37883,4.0,27464,74,0.015649,-900.5814208984375,5.324866771697998,0.9391999999999983
2022/12/26-12:27:19,603,37899,0.0,27467,45,0.015759,-901.4155883789062,5.324866771697998,0.9287499999999995
2022/12/26-12:27:19,604,37915,3.0,27461,68,0.016929,-901.49560546875,5.324866771697998,0.9306499999999995
2022/12/26-12:27:20,605,37968,4.0,27468,91,0.016811,-903.2681884765625,5.324866771697998,0.9324999999999991
2022/12/26-12:27:20,606,37975,4.0,27463,96,0.016280,-903.2052001953125,5.324866771697998,0.9315999999999991
2022/12/26-12:27:26,607,38237,1.0,27460,47,0.014944,-904.62548828125,5.324866771697998,0.9342999999999991
2022/12/26-12:27:26,608,38264,0.0,27468,38,0.016677,-903.7781372070312,5.324866771697998,0.9315999999999991
2022/12/26-12:27:26,609,38270,0.0,27464,50,0.015487,-904.1085815429688,5.324866771697998,0.9383999999999982
2022/12/26-12:27:27,610,38292,0.0,27466,55,0.016671,-904.663330078125,5.324866771697998,0.9324999999999991
2022/12/26-12:27:28,611,38339,4.0,27462,97,0.015639,-904.6805419921875,5.324866771697998,0.9336999999999986
2022/12/26-12:27:28,612,38341,1.0,27467,52,0.015574,-904.8799438476562,5.324866771697998,0.9277999999999995
2022/12/26-12:27:28,613,38365,2.0,27461,57,0.016829,-904.2666625976562,5.324866771697998,0.9296999999999995
2022/12/26-12:27:32,614,38564,4.0,27463,86,0.016313,-908.38427734375,5.324866771697998,0.9306999999999991
2022/12/26-12:27:33,615,38630,1.0,27464,48,0.015354,-909.8493041992188,5.324866771697998,0.9375999999999982
2022/12/26-12:27:34,616,38661,0.0,27461,36,0.016701,-910.1160278320312,5.324866771697998,0.9287499999999995
2022/12/26-12:27:35,617,38683,1.0,27460,53,0.014803,-910.521728515625,5.324866771697998,0.9333999999999991
2022/12/26-12:27:36,618,38758,1.0,27462,48,0.015487,-910.2057495117188,5.324866771697998,0.9328499999999986
2022/12/26-12:27:36,619,38758,1.0,27467,50,0.015468,-910.2057495117188,5.324866771697998,0.9268499999999995
2022/12/26-12:27:39,620,38892,2.0,27466,72,0.016431,-908.5896606445312,5.324866771697998,0.9315999999999991
2022/12/26-12:27:39,621,38896,4.0,27468,84,0.016755,-908.7537841796875,5.324866771697998,0.9306999999999991
2022/12/26-12:27:42,622,39090,1.0,27463,60,0.016208,-906.367431640625,5.324866771697998,0.9297999999999991
2022/12/26-12:27:44,623,39171,2.0,27462,57,0.015468,-904.3948974609375,5.324866771697998,0.9319999999999986
2022/12/26-12:27:45,624,39242,3.0,27460,73,0.014647,-901.4512329101562,5.324866771697998,0.9324999999999991
2022/12/26-12:27:46,625,39262,3.0,27461,70,0.016545,-901.2435913085938,5.324866771697998,0.9277999999999995
2022/12/26-12:27:46,626,39263,2.0,27464,71,0.015436,-901.4887084960938,5.324866771697998,0.9367999999999982
2022/12/26-12:27:46,627,39285,1.0,27468,52,0.016595,-900.51953125,5.324866771697998,0.9297999999999991
2022/12/26-12:27:47,628,39348,3.0,27467,73,0.015326,-900.1767578125,5.324866771697998,0.9258999999999995
2022/12/26-12:27:50,629,39471,1.0,27463,47,0.016068,-899.8826904296875,5.324866771697998,0.9288999999999991
2022/12/26-12:27:52,630,39567,4.0,27466,84,0.016328,-900.0857543945312,5.324866771697998,0.9306999999999991
2022/12/26-12:27:53,631,39596,0.0,27460,44,0.014516,-899.8331909179688,5.324866771697998,0.9315999999999991
2022/12/26-12:27:53,632,39624,0.0,27468,40,0.016447,-899.3479614257812,5.324866771697998,0.9288999999999991
2022/12/26-12:27:55,633,39719,2.0,27464,59,0.015269,-897.571044921875,5.324866771697998,0.9359999999999982
2022/12/26-12:27:57,634,39825,1.0,27461,75,0.016325,-894.9072265625,5.324866771697998,0.9268499999999995
2022/12/26-12:27:58,635,39873,5.0,27462,95,0.015595,-894.165771484375,5.324866771697998,0.9311499999999986
2022/12/26-12:27:59,636,39962,2.0,27463,63,0.015974,-895.456298828125,5.324866771697998,0.927999999999999
2022/12/26-12:28:00,637,39989,0.0,27468,38,0.016300,-896.0812377929688,5.324866771697998,0.927999999999999
2022/12/26-12:28:02,638,40101,4.0,27467,96,0.015403,-895.88720703125,-896.8114624023438,0.9249499999999995
2022/12/26-12:28:04,639,40179,2.0,27460,67,0.014311,-894.508544921875,-896.8114624023438,0.9306999999999991
2022/12/26-12:28:05,640,40256,1.0,27461,49,0.016180,-889.990234375,-896.8114624023438,0.9258999999999995
2022/12/26-12:28:05,641,40264,2.0,27464,66,0.015134,-889.948974609375,-896.8114624023438,0.9351999999999981
2022/12/26-12:28:06,642,40314,5.0,27466,100,0.016796,-894.2623901367188,-896.8114624023438,0.9297999999999991
2022/12/26-12:28:09,643,40439,2.0,27462,67,0.015685,-902.785400390625,-896.8114624023438,0.9302999999999986
2022/12/26-12:28:09,644,40473,3.0,27468,68,0.016600,-904.948486328125,-896.8114624023438,0.927099999999999
2022/12/26-12:28:12,645,40609,5.0,27463,85,0.016917,-906.4813842773438,-896.8114624023438,0.927099999999999
2022/12/26-12:28:13,646,40642,3.0,27467,70,0.015891,-907.9855346679688,-896.8114624023438,0.9239999999999995
2022/12/26-12:28:15,647,40769,1.0,27460,64,0.014335,-902.1023559570312,-896.8114624023438,0.9297999999999991
2022/12/26-12:28:17,648,40845,2.0,27466,65,0.016845,-899.6339111328125,-896.8114624023438,0.9288999999999991
2022/12/26-12:28:17,649,40860,3.0,27464,76,0.015402,-897.5950927734375,-896.8114624023438,0.9343999999999981
2022/12/26-12:28:20,650,41009,5.0,27461,93,0.016713,-901.20947265625,-896.8114624023438,0.9249499999999995
2022/12/26-12:28:22,651,41109,3.0,27468,78,0.016892,-900.2794189453125,-896.8114624023438,0.926199999999999
2022/12/26-12:28:22,652,41124,3.0,27462,84,0.015797,-899.5227661132812,-896.8114624023438,0.9294499999999986
2022/12/26-12:28:23,653,41135,2.0,27463,66,0.016936,-898.2703857421875,-896.8114624023438,0.926199999999999
2022/12/26-12:28:24,654,41186,3.0,27467,73,0.016063,-896.5535888671875,-896.8114624023438,0.9230499999999995
2022/12/26-12:28:25,655,41252,1.0,27464,48,0.015434,-897.6470336914062,-896.8114624023438,0.9335999999999981
2022/12/26-12:28:26,656,41296,2.0,27460,65,0.014358,-893.8169555664062,-896.8114624023438,0.9288999999999991
2022/12/26-12:28:27,657,41375,0.0,27461,44,0.016585,-893.9993896484375,-896.8114624023438,0.9239999999999995
2022/12/26-12:28:28,658,41413,2.0,27466,73,0.016995,-895.9542236328125,-896.8114624023438,0.927999999999999
2022/12/26-12:28:31,659,41551,0.0,27462,52,0.015642,-902.8015747070312,-896.8114624023438,0.9285999999999985
2022/12/26-12:28:32,660,41615,2.0,27468,57,0.016845,-905.3546142578125,-896.8114624023438,0.925299999999999
2022/12/26-12:28:32,661,41622,3.0,27463,73,0.017219,-905.400390625,-896.8114624023438,0.925299999999999
2022/12/26-12:28:33,662,41655,0.0,27464,55,0.015279,-906.781005859375,-896.8114624023438,0.9327999999999981
2022/12/26-12:28:34,663,41687,1.0,27461,43,0.016576,-906.229248046875,-896.8114624023438,0.9230499999999995
2022/12/26-12:28:34,664,41722,1.0,27460,50,0.014315,-907.5697021484375,-896.8114624023438,0.927999999999999
2022/12/26-12:28:34,665,41729,2.0,27467,66,0.016014,-906.8999633789062,-896.8114624023438,0.9220999999999995
2022/12/26-12:28:38,666,41918,0.0,27468,38,0.016739,-907.5820922851562,-896.8114624023438,0.924399999999999
2022/12/26-12:28:38,667,41929,2.0,27466,59,0.016941,-908.11181640625,-896.8114624023438,0.927099999999999
2022/12/26-12:28:39,668,41952,1.0,27462,53,0.015612,-908.2522583007812,-896.8114624023438,0.9277499999999985
2022/12/26-12:28:41,669,42089,1.0,27461,47,0.016542,-909.9649047851562,-896.8114624023438,0.9220999999999995
2022/12/26-12:28:42,670,42135,2.0,27460,54,0.014343,-909.03515625,-896.8114624023438,0.927099999999999
2022/12/26-12:28:42,671,42149,2.0,27463,67,0.017237,-909.4017944335938,-896.8114624023438,0.924399999999999
2022/12/26-12:28:44,672,42221,3.0,27464,67,0.015296,-908.5591430664062,-896.8114624023438,0.931999999999998
2022/12/26-12:28:45,673,42277,4.0,27467,73,0.016287,-909.674560546875,-896.8114624023438,0.9211499999999995
2022/12/26-12:28:48,674,42432,2.0,27468,58,0.016697,-920.1582641601562,-896.8114624023438,0.923499999999999
2022/12/26-12:28:48,675,42432,2.0,27462,62,0.015584,-920.6712646484375,-896.8114624023438,0.9268999999999985
2022/12/26-12:28:48,676,42452,0.0,27466,61,0.016775,-921.6289672851562,-896.8114624023438,0.926199999999999
2022/12/26-12:28:49,677,42510,0.0,27463,42,0.017121,-923.093994140625,-896.8114624023438,0.923499999999999
2022/12/26-12:28:49,678,42510,2.0,27461,53,0.016537,-923.093994140625,-896.8114624023438,0.9211499999999995
2022/12/26-12:28:55,679,42793,4.0,27464,73,0.015431,-926.8538818359375,-896.8114624023438,0.931199999999998
2022/12/26-12:28:56,680,42799,1.0,27462,50,0.015574,-928.6038818359375,-896.8114624023438,0.9260499999999985
2022/12/26-12:28:56,681,42818,3.0,27467,64,0.016496,-929.8041381835938,-896.8114624023438,0.9201999999999995
2022/12/26-12:28:57,682,42868,5.0,27460,99,0.014496,-932.54345703125,-896.8114624023438,0.926199999999999
2022/12/26-12:28:58,683,42945,2.0,27468,68,0.016783,-937.6553955078125,-896.8114624023438,0.922599999999999
2022/12/26-12:28:59,684,43009,0.0,27461,61,0.016368,-939.8284912109375,-896.8114624023438,0.9201999999999995
2022/12/26-12:29:01,685,43060,4.0,27466,76,0.017180,-940.9088745117188,-896.8114624023438,0.925299999999999
2022/12/26-12:29:03,686,43182,1.0,27462,51,0.015522,-942.2833251953125,-896.8114624023438,0.9251999999999985
2022/12/26-12:29:05,687,43274,1.0,27467,57,0.016431,-943.611328125,-896.8114624023438,0.9192499999999995
2022/12/26-12:29:05,688,43280,2.0,27464,65,0.015381,-943.6287841796875,-896.8114624023438,0.930399999999998
2022/12/26-12:29:05,689,43282,1.0,27460,46,0.014431,-943.626708984375,-896.8114624023438,0.925299999999999
2022/12/26-12:29:05,690,43282,2.0,27463,86,0.016953,-943.626708984375,-896.8114624023438,0.922599999999999
2022/12/26-12:29:07,691,43416,2.0,27461,57,0.016356,-946.4878540039062,-896.8114624023438,0.9192499999999995
2022/12/26-12:29:09,692,43526,0.0,27462,44,0.015409,-944.398681640625,-896.8114624023438,0.9243499999999985
2022/12/26-12:29:11,693,43594,4.0,27468,81,0.016990,-942.4410400390625,-896.8114624023438,0.921699999999999
2022/12/26-12:29:11,694,43634,2.0,27466,70,0.017095,-941.9609985351562,-896.8114624023438,0.924399999999999
2022/12/26-12:29:12,695,43661,1.0,27463,49,0.016855,-941.3875732421875,-896.8114624023438,0.921699999999999
2022/12/26-12:29:13,696,43685,1.0,27464,50,0.015288,-941.51611328125,-896.8114624023438,0.929599999999998
2022/12/26-12:29:13,697,43732,1.0,27460,48,0.014343,-941.7567138671875,-896.8114624023438,0.924399999999999
2022/12/26-12:29:14,698,43758,0.0,27461,43,0.016237,-941.9827270507812,-896.8114624023438,0.9182999999999995
2022/12/26-12:29:15,699,43798,3.0,27467,70,0.016365,-941.6467895507812,-896.8114624023438,0.9182999999999995
2022/12/26-12:29:18,700,43978,0.0,27466,44,0.016950,-944.609619140625,-896.8114624023438,0.923499999999999
2022/12/26-12:29:21,701,44102,2.0,27468,61,0.016872,-945.5900268554688,-896.8114624023438,0.920799999999999
2022/12/26-12:29:21,702,44112,3.0,27462,79,0.015352,-945.2695922851562,-896.8114624023438,0.9234999999999984
2022/12/26-12:29:21,703,44127,1.0,27460,50,0.014269,-946.2794189453125,-896.8114624023438,0.923499999999999
2022/12/26-12:29:23,704,44182,1.0,27464,58,0.015179,-945.945556640625,-896.8114624023438,0.928799999999998
2022/12/26-12:29:24,705,44247,3.0,27463,71,0.016870,-945.7727661132812,-896.8114624023438,0.920799999999999
2022/12/26-12:29:25,706,44302,4.0,27461,74,0.016343,-947.005615234375,-896.8114624023438,0.9173499999999994
2022/12/26-12:29:26,707,44359,2.0,27467,70,0.016238,-946.990234375,-896.8114624023438,0.9173499999999994
2022/12/26-12:29:31,708,44593,1.0,27468,62,0.016713,-947.6273803710938,-896.8114624023438,0.9198999999999989
2022/12/26-12:29:32,709,44669,0.0,27467,38,0.016134,-947.6796875,-896.8114624023438,0.9163999999999994
2022/12/26-12:29:33,710,44701,5.0,27466,87,0.017318,-947.6248779296875,-896.8114624023438,0.922599999999999
2022/12/26-12:29:33,711,44715,2.0,27460,72,0.014366,-947.8060913085938,-896.8114624023438,0.922599999999999
2022/12/26-12:29:33,712,44716,3.0,27464,64,0.015052,-947.609619140625,-896.8114624023438,0.9279999999999979
2022/12/26-12:29:34,713,44746,4.0,27462,85,0.015475,-947.8362426757812,-896.8114624023438,0.9226499999999984
2022/12/26-12:29:37,714,44903,3.0,27461,74,0.016468,-948.5513305664062,-896.8114624023438,0.9163999999999994
2022/12/26-12:29:38,715,44988,6.0,27463,96,0.016907,-944.942138671875,-896.8114624023438,0.9198999999999989
2022/12/26-12:29:41,716,45125,2.0,27468,63,0.016597,-940.6240234375,-896.8114624023438,0.9189999999999989
2022/12/26-12:29:42,717,45182,2.0,27467,58,0.016069,-938.5142822265625,-896.8114624023438,0.9154499999999994
2022/12/26-12:29:42,718,45185,2.0,27466,65,0.017191,-938.28271484375,-896.8114624023438,0.921699999999999
2022/12/26-12:29:43,719,45265,3.0,27464,68,0.015042,-937.8413696289062,-896.8114624023438,0.9271999999999979
2022/12/26-12:29:44,720,45283,3.0,27460,70,0.014470,-938.5419921875,-896.8114624023438,0.921699999999999
2022/12/26-12:29:44,721,45288,2.0,27462,64,0.015362,-938.5430297851562,-896.8114624023438,0.9217999999999984
2022/12/26-12:29:49,722,45523,1.0,27468,56,0.016458,-937.0016479492188,-896.8114624023438,0.9180999999999989
2022/12/26-12:29:49,723,45539,4.0,27463,82,0.017142,-937.0037841796875,-896.8114624023438,0.9189999999999989
2022/12/26-12:29:49,724,45562,0.0,27466,42,0.017067,-938.0221557617188,-896.8114624023438,0.920799999999999
2022/12/26-12:29:51,725,45644,0.0,27467,53,0.015918,-940.3817749023438,-896.8114624023438,0.9144999999999994
2022/12/26-12:29:51,726,45646,5.0,27461,92,0.016424,-940.37255859375,-896.8114624023438,0.9154499999999994
2022/12/26-12:29:53,727,45734,2.0,27464,59,0.015040,-943.7974243164062,-896.8114624023438,0.9263999999999979
2022/12/26-12:29:53,728,45753,1.0,27462,57,0.015230,-943.7177124023438,-896.8114624023438,0.9209499999999984
2022/12/26-12:29:58,729,45982,4.0,27460,92,0.014342,-941.474365234375,-896.8114624023438,0.920799999999999
2022/12/26-12:29:59,730,46050,2.0,27463,62,0.016995,-941.8538208007812,-896.8114624023438,0.9180999999999989
2022/12/26-12:30:00,731,46064,1.0,27466,54,0.016935,-941.568603515625,-896.8114624023438,0.9198999999999989
2022/12/26-12:30:00,732,46099,2.0,27467,59,0.015934,-941.860595703125,-896.8114624023438,0.9135499999999994
2022/12/26-12:30:02,733,46170,2.0,27461,67,0.016277,-943.9963989257812,-896.8114624023438,0.9144999999999994
2022/12/26-12:30:02,734,46170,3.0,27468,82,0.016288,-944.026123046875,-896.8114624023438,0.9171999999999989
2022/12/26-12:30:04,735,46283,2.0,27462,68,0.015095,-946.9520874023438,-896.8114624023438,0.9200999999999984
2022/12/26-12:30:06,736,46397,2.0,27463,54,0.016888,-946.8014526367188,-896.8114624023438,0.9171999999999989
2022/12/26-12:30:07,737,46444,2.0,27460,57,0.014302,-947.4464721679688,-896.8114624023438,0.9198999999999989
2022/12/26-12:30:08,738,46527,2.0,27467,59,0.015798,-947.40478515625,-896.8114624023438,0.9125999999999994
2022/12/26-12:30:08,739,46528,4.0,27464,100,0.015073,-947.6511840820312,-896.8114624023438,0.9255999999999979
2022/12/26-12:30:10,740,46601,2.0,27466,60,0.016791,-948.3020629882812,-896.8114624023438,0.9189999999999989
2022/12/26-12:30:12,741,46701,1.0,27468,59,0.016124,-949.3552856445312,-896.8114624023438,0.9162999999999989
2022/12/26-12:30:13,742,46729,3.0,27461,68,0.016359,-950.2318115234375,-896.8114624023438,0.9135499999999994
2022/12/26-12:30:15,743,46848,0.0,27467,41,0.015684,-951.5592651367188,-896.8114624023438,0.9116499999999994
2022/12/26-12:30:16,744,46923,2.0,27460,61,0.014185,-949.7906494140625,-896.8114624023438,0.9189999999999989
2022/12/26-12:30:17,745,46948,1.0,27466,50,0.016682,-949.4523315429688,-896.8114624023438,0.9180999999999989
2022/12/26-12:30:17,746,46980,4.0,27462,86,0.015116,-949.106201171875,-896.8114624023438,0.9192499999999983
2022/12/26-12:30:17,747,46980,0.0,27464,52,0.014934,-949.1780395507812,-896.8114624023438,0.9247999999999978
2022/12/26-12:30:18,748,47032,3.0,27463,72,0.016718,-947.94287109375,-896.8114624023438,0.9162999999999989
2022/12/26-12:30:23,749,47264,2.0,27468,67,0.016067,-945.3327026367188,-896.8114624023438,0.9153999999999989
2022/12/26-12:30:23,750,47278,3.0,27461,71,0.016387,-945.1632080078125,-896.8114624023438,0.9125999999999994
2022/12/26-12:30:24,751,47305,0.0,27464,37,0.014843,-944.5526733398438,-896.8114624023438,0.9239999999999978
2022/12/26-12:30:24,752,47339,0.0,27467,66,0.015522,-944.3914794921875,-896.8114624023438,0.9106999999999994
2022/12/26-12:30:27,753,47450,1.0,27462,65,0.014997,-943.9686889648438,-896.8114624023438,0.9183999999999983
2022/12/26-12:30:28,754,47496,2.0,27466,70,0.016529,-943.5162353515625,-896.8114624023438,0.9171999999999989
2022/12/26-12:30:30,755,47593,3.0,27460,77,0.014047,-944.4129028320312,-896.8114624023438,0.9180999999999989
2022/12/26-12:30:31,756,47661,4.0,27463,82,0.016536,-944.789306640625,-896.8114624023438,0.9153999999999989
2022/12/26-12:30:33,757,47752,1.0,27461,60,0.016239,-945.4049682617188,-896.8114624023438,0.9116499999999994
2022/12/26-12:30:34,758,47834,2.0,27464,68,0.014696,-945.0300903320312,-896.8114624023438,0.9231999999999978
2022/12/26-12:30:35,759,47866,1.0,27466,45,0.016414,-944.5291748046875,-896.8114624023438,0.9162999999999989
2022/12/26-12:30:36,760,47931,3.0,27468,81,0.015912,-943.6141357421875,-896.8114624023438,0.9144999999999989
2022/12/26-12:30:38,761,47995,2.0,27462,69,0.014900,-943.4405517578125,-896.8114624023438,0.9175499999999983
2022/12/26-12:30:38,762,48027,2.0,27460,57,0.013941,-943.3272705078125,-896.8114624023438,0.9171999999999989
2022/12/26-12:30:39,763,48084,4.0,27467,88,0.015571,-944.5903930664062,-896.8114624023438,0.9097499999999994
2022/12/26-12:30:43,764,48306,2.0,27461,71,0.016080,-951.8921508789062,-896.8114624023438,0.9106999999999994
2022/12/26-12:30:44,765,48321,3.0,27463,83,0.016408,-951.9534912109375,-896.8114624023438,0.9144999999999989
2022/12/26-12:30:47,766,48484,4.0,27466,83,0.016605,-956.5914916992188,-896.8114624023438,0.9153999999999989
2022/12/26-12:30:47,767,48486,3.0,27464,75,0.014541,-956.5466918945312,-896.8114624023438,0.9223999999999978
2022/12/26-12:30:47,768,48500,2.0,27468,66,0.016020,-957.3160400390625,-896.8114624023438,0.9135999999999989
2022/12/26-12:30:50,769,48671,4.0,27467,75,0.015632,-958.7651977539062,-896.8114624023438,0.9087999999999994
2022/12/26-12:30:51,770,48687,0.0,27461,50,0.015952,-959.4117431640625,-896.8114624023438,0.9097499999999994
2022/12/26-12:30:51,771,48717,5.0,27460,88,0.013938,-958.5877075195312,-896.8114624023438,0.9162999999999989
2022/12/26-12:30:53,772,48820,6.0,27462,104,0.014892,-958.2061767578125,-896.8114624023438,0.9166999999999983
2022/12/26-12:30:54,773,48838,1.0,27464,48,0.014450,-957.7149047851562,-896.8114624023438,0.9215999999999978
2022/12/26-12:30:58,774,49069,3.0,27468,80,0.015876,-957.6627197265625,-896.8114624023438,0.9126999999999988
2022/12/26-12:30:58,775,49082,1.0,27467,49,0.015539,-957.8452758789062,-896.8114624023438,0.9078499999999994
2022/12/26-12:30:58,776,49084,6.0,27463,98,0.016672,-958.3441162109375,-896.8114624023438,0.9135999999999989
2022/12/26-12:31:00,777,49165,3.0,27466,86,0.016417,-958.0642700195312,-896.8114624023438,0.9144999999999989
