date-time,episode,total_steps,reward,pid,steps,avg_loss,value_net,target_net,epsilon
2022/12/26-19:24:05,9327,481412,9.0,29502,117,0.032977,-2865.46875,-2868.8642578125,0.1367500000000047
2022/12/26-19:24:08,9328,481525,8.0,29499,80,0.030978,-2864.6796875,-2868.8642578125,0.21208333333332785
2022/12/26-19:24:10,9329,481579,16.0,29495,115,0.033046,-2861.579833984375,-2868.8642578125,0.13616666666667138
2022/12/26-19:24:13,9330,481689,21.0,29496,184,0.034590,-2857.88525390625,-2868.8642578125,0.10266666666667035
2022/12/26-19:24:18,9331,481890,9.0,29498,120,0.033196,-2851.151123046875,-2868.8642578125,0.1367500000000047
2022/12/26-19:24:18,9332,481900,10.0,29501,100,0.031584,-2851.825927734375,-2868.8642578125,0.1000000000000037
2022/12/26-19:24:19,9333,481907,15.0,29500,146,0.032708,-2852.24560546875,-2868.8642578125,0.13266666666667143
2022/12/26-19:24:24,9334,482088,9.0,29502,87,0.032960,-2851.708251953125,-2868.8642578125,0.13616666666667138
2022/12/26-19:24:28,9335,482235,13.0,29497,136,0.032880,-2851.19775390625,-2868.8642578125,0.17349999999999977
2022/12/26-19:24:31,9336,482360,7.0,29495,100,0.033069,-2849.955078125,-2868.8642578125,0.13558333333333805
2022/12/26-19:24:37,9337,482544,8.0,29496,105,0.034642,-2848.246826171875,-2868.8642578125,0.10200000000000368
2022/12/26-19:24:41,9338,482697,11.0,29501,104,0.031657,-2850.55908203125,-2868.8642578125,0.09933333333333703
2022/12/26-19:24:43,9339,482768,17.0,29499,162,0.030988,-2853.0302734375,-2868.8642578125,0.21166666666666117
2022/12/26-19:24:46,9340,482873,11.0,29498,123,0.033317,-2859.878173828125,-2868.8642578125,0.13616666666667138
2022/12/26-19:24:48,9341,482955,9.0,29497,85,0.033149,-2864.24658203125,-2868.8642578125,0.17299999999999977
2022/12/26-19:24:52,9342,483051,13.0,29502,121,0.032983,-2869.632080078125,-2868.8642578125,0.13558333333333805
2022/12/26-19:25:11,9343,483447,17.0,29500,184,0.032763,-2869.24560546875,-2868.8642578125,0.1320833333333381
2022/12/26-19:25:18,9344,483573,12.0,29495,147,0.033065,-2867.711181640625,-2868.8642578125,0.13500000000000473
2022/12/26-19:25:18,9345,483586,7.0,29499,100,0.031011,-2868.3701171875,-2868.8642578125,0.2112499999999945
2022/12/26-19:25:19,9346,483593,15.0,29496,132,0.034631,-2868.560791015625,-2868.8642578125,0.10133333333333702
2022/12/26-19:25:23,9347,483667,7.0,29498,99,0.033330,-2868.322021484375,-2868.8642578125,0.13558333333333805
2022/12/26-19:25:31,9348,483848,14.0,29501,144,0.031749,-2866.138671875,-2868.8642578125,0.09866666666667037
2022/12/26-19:25:32,9349,483863,12.0,29497,117,0.033301,-2866.0078125,-2868.8642578125,0.17249999999999976
2022/12/26-19:25:54,9350,484318,7.0,29499,93,0.031029,-2863.323974609375,-2868.8642578125,0.21083333333332782
2022/12/26-19:25:56,9351,484357,8.0,29500,116,0.032751,-2862.766845703125,-2868.8642578125,0.13150000000000478
2022/12/26-19:25:56,9352,484361,13.0,29495,92,0.033060,-2862.518798828125,-2868.8642578125,0.1344166666666714
2022/12/26-19:26:01,9353,484454,14.0,29502,170,0.032993,-2862.2705078125,-2868.8642578125,0.13500000000000473
2022/12/26-19:26:19,9354,484778,15.0,29498,137,0.033398,-2861.499755859375,-2868.8642578125,0.13500000000000473
2022/12/26-19:26:22,9355,484836,14.0,29497,136,0.033441,-2861.363525390625,-2868.8642578125,0.17199999999999976
2022/12/26-19:26:30,9356,484988,17.0,29496,178,0.034802,-2863.08740234375,-2868.8642578125,0.10066666666667036
2022/12/26-19:26:31,9357,485019,8.0,29500,78,0.032820,-2864.3076171875,-2868.8642578125,0.13091666666667146
2022/12/26-19:26:36,9358,485149,16.0,29501,157,0.031758,-2866.462890625,-2868.8642578125,0.09800000000000371
2022/12/26-19:26:44,9359,485307,9.0,29502,108,0.033056,-2867.469970703125,-2868.8642578125,0.1344166666666714
2022/12/26-19:26:48,9360,485367,11.0,29499,144,0.031039,-2866.253662109375,-2868.8642578125,0.21041666666666115
2022/12/26-19:26:50,9361,485423,15.0,29495,133,0.033070,-2864.365966796875,-2868.8642578125,0.13383333333333808
2022/12/26-19:27:09,9362,485824,11.0,29497,126,0.033471,-2863.480712890625,-2868.8642578125,0.17149999999999976
2022/12/26-19:27:10,9363,485839,8.0,29500,107,0.032808,-2863.7724609375,-2868.8642578125,0.13033333333333813
2022/12/26-19:27:14,9364,485921,11.0,29498,137,0.033378,-2864.88037109375,-2868.8642578125,0.1344166666666714
2022/12/26-19:27:17,9365,485975,9.0,29496,118,0.034889,-2865.23828125,-2868.8642578125,0.1000000000000037
2022/12/26-19:27:20,9366,486038,5.0,29499,81,0.031049,-2865.82275390625,-2868.8642578125,0.20999999999999447
2022/12/26-19:27:23,9367,486105,9.0,29495,88,0.033169,-2866.425537109375,-2868.8642578125,0.13325000000000475
2022/12/26-19:27:24,9368,486136,12.0,29501,115,0.031740,-2865.5146484375,-2868.8642578125,0.09733333333333705
2022/12/26-19:27:29,9369,486229,12.0,29502,115,0.033167,-2866.899169921875,-2868.8642578125,0.13383333333333808
2022/12/26-19:27:59,9370,486851,7.0,29499,98,0.031046,-2877.1435546875,-2868.8642578125,0.2095833333333278
2022/12/26-19:28:01,9371,486884,10.0,29500,130,0.032828,-2878.60498046875,-2868.8642578125,0.1297500000000048
2022/12/26-19:28:03,9372,486914,6.0,29501,90,0.031739,-2878.716064453125,-2868.8642578125,0.09666666666667038
2022/12/26-19:28:03,9373,486917,9.0,29496,116,0.034930,-2880.080078125,-2868.8642578125,0.09933333333333703
2022/12/26-19:28:05,9374,486964,14.0,29498,132,0.033516,-2878.820556640625,-2868.8642578125,0.13383333333333808
2022/12/26-19:28:07,9375,487007,10.0,29497,139,0.033481,-2879.250732421875,-2868.8642578125,0.17099999999999976
2022/12/26-19:28:13,9376,487120,9.0,29502,121,0.033177,-2877.656982421875,-2868.8642578125,0.13325000000000475
2022/12/26-19:28:18,9377,487304,16.0,29495,160,0.033253,-2870.5244140625,-2868.8642578125,0.13266666666667143
2022/12/26-19:28:30,9378,487740,8.0,29499,105,0.031108,-2875.213134765625,-2868.8642578125,0.20916666666666112
2022/12/26-19:28:35,9379,487888,10.0,29501,127,0.031751,-2877.171875,-2868.8642578125,0.09600000000000372
2022/12/26-19:28:36,9380,487911,9.0,29497,116,0.033453,-2877.57080078125,-2868.8642578125,0.17049999999999976
2022/12/26-19:28:40,9381,488063,14.0,29500,136,0.032911,-2881.247314453125,-2868.8642578125,0.12916666666667148
2022/12/26-19:28:42,9382,488152,16.0,29498,147,0.033656,-2884.028076171875,-2868.8642578125,0.13325000000000475
2022/12/26-19:28:43,9383,488172,13.0,29496,167,0.035003,-2884.876220703125,-2868.8642578125,0.09866666666667037
2022/12/26-19:28:49,9384,488397,13.0,29502,159,0.033222,-2887.822998046875,-2868.8642578125,0.13266666666667143
2022/12/26-19:28:50,9385,488438,11.0,29495,142,0.033252,-2887.660400390625,-2868.8642578125,0.1320833333333381
2022/12/26-19:28:55,9386,488625,13.0,29499,116,0.031195,-2880.68017578125,-2868.8642578125,0.20874999999999444
2022/12/26-19:28:58,9387,488734,10.0,29501,100,0.031771,-2876.5751953125,-2868.8642578125,0.09533333333333706
2022/12/26-19:28:58,9388,488738,15.0,29497,107,0.033558,-2875.98828125,-2868.8642578125,0.16999999999999976
2022/12/26-19:29:09,9389,489138,9.0,29496,115,0.035012,-2880.190673828125,-2868.8642578125,0.09800000000000371
2022/12/26-19:29:12,9390,489243,16.0,29500,148,0.032887,-2879.671142578125,-2868.8642578125,0.12858333333333816
2022/12/26-19:29:18,9391,489468,6.0,29501,87,0.031834,-2878.3671875,-2868.8642578125,0.0946666666666704
2022/12/26-19:29:22,9392,489592,6.0,29497,97,0.033531,-2877.7626953125,-2868.8642578125,0.16949999999999976
2022/12/26-19:29:22,9393,489599,12.0,29499,132,0.031186,-2877.28369140625,-2868.8642578125,0.20833333333332776
2022/12/26-19:29:25,9394,489700,13.0,29495,156,0.033250,-2878.87890625,-2868.8642578125,0.13150000000000478
2022/12/26-19:29:28,9395,489814,16.0,29502,186,0.033252,-2880.1904296875,-2868.8642578125,0.1320833333333381
2022/12/26-19:29:29,9396,489866,23.0,29498,222,0.033811,-2880.251953125,-2868.8642578125,0.13266666666667143
2022/12/26-19:29:35,9397,490093,7.0,29500,105,0.032913,-2876.443603515625,-2868.8642578125,0.12800000000000483
2022/12/26-19:29:42,9398,490351,12.0,29496,150,0.034988,-2876.144287109375,-2868.8642578125,0.09733333333333705
2022/12/26-19:29:48,9399,490558,17.0,29499,122,0.031204,-2873.3447265625,-2868.8642578125,0.2079166666666611
2022/12/26-19:29:51,9400,490661,16.0,29501,149,0.031951,-2873.609619140625,-2868.8642578125,0.09400000000000373
2022/12/26-19:29:51,9401,490667,7.0,29502,99,0.033259,-2874.341796875,-2868.8642578125,0.13150000000000478
2022/12/26-19:29:52,9402,490699,20.0,29497,145,0.033571,-2874.15771484375,-2868.8642578125,0.16899999999999976
2022/12/26-19:29:54,9403,490752,10.0,29495,129,0.033237,-2874.567138671875,-2868.8642578125,0.13091666666667146
2022/12/26-19:29:57,9404,490851,13.0,29500,95,0.033006,-2874.6376953125,-2868.8642578125,0.1274166666666715
2022/12/26-19:30:04,9405,491072,9.0,29496,88,0.034961,-2875.685791015625,-2868.8642578125,0.09666666666667038
2022/12/26-19:30:05,9406,491092,16.0,29498,156,0.033855,-2875.897705078125,-2868.8642578125,0.1320833333333381
2022/12/26-19:30:18,9407,491525,16.0,29499,124,0.031237,-2873.482666015625,-2868.8642578125,0.2074999999999944
2022/12/26-19:30:18,9408,491529,14.0,29495,98,0.033268,-2874.423828125,-2868.8642578125,0.13033333333333813
2022/12/26-19:30:20,9409,491607,9.0,29497,116,0.033548,-2875.44677734375,-2868.8642578125,0.16849999999999976
2022/12/26-19:30:27,9410,491849,6.0,29498,90,0.033890,-2879.818603515625,-2868.8642578125,0.13150000000000478
2022/12/26-19:30:28,9411,491877,14.0,29501,154,0.032114,-2879.491455078125,-2868.8642578125,0.09333333333333707
2022/12/26-19:30:28,9412,491899,11.0,29502,146,0.033277,-2880.0615234375,-2868.8642578125,0.13091666666667146
2022/12/26-19:30:29,9413,491908,14.0,29500,134,0.033010,-2880.506591796875,-2868.8642578125,0.12683333333333818
2022/12/26-19:30:31,9414,492009,9.0,29496,115,0.034937,-2880.55908203125,-2868.8642578125,0.09600000000000372
2022/12/26-19:30:40,9415,492304,8.0,29495,99,0.033267,-2878.717529296875,-2868.8642578125,0.1297500000000048
2022/12/26-19:30:41,9416,492345,8.0,29499,113,0.031303,-2877.49462890625,-2868.8642578125,0.20708333333332773
2022/12/26-19:30:50,9417,492674,13.0,29500,97,0.033122,-2877.548583984375,-2868.8642578125,0.12625000000000486
2022/12/26-19:30:50,9418,492686,14.0,29497,128,0.033559,-2878.22802734375,-2868.8642578125,0.16799999999999976
2022/12/26-19:30:53,9419,492765,8.0,29498,111,0.033888,-2880.288330078125,-2868.8642578125,0.13091666666667146
2022/12/26-19:30:57,9420,492945,11.0,29501,131,0.032093,-2882.58056640625,-2868.8642578125,0.09266666666667041
2022/12/26-19:31:02,9421,493087,11.0,29496,135,0.035002,-2883.882568359375,-2868.8642578125,0.09533333333333706
2022/12/26-19:31:02,9422,493113,12.0,29502,145,0.033287,-2883.543212890625,-2868.8642578125,0.13033333333333813
2022/12/26-19:31:13,9423,493519,18.0,29500,114,0.033225,-2880.1513671875,-2868.8642578125,0.12566666666667153
2022/12/26-19:31:20,9424,493738,11.0,29497,131,0.033567,-2887.96630859375,-2868.8642578125,0.16749999999999976
2022/12/26-19:31:21,9425,493780,15.0,29499,186,0.031384,-2890.172119140625,-2868.8642578125,0.20666666666666106
2022/12/26-19:31:21,9426,493792,26.0,29495,181,0.033602,-2890.4814453125,-2868.8642578125,0.12916666666667148
2022/12/26-19:31:22,9427,493818,10.0,29498,128,0.033929,-2892.546630859375,-2868.8642578125,0.13033333333333813
2022/12/26-19:31:31,9428,494087,15.0,29501,144,0.032084,-2895.8330078125,-2868.8642578125,0.09200000000000375
2022/12/26-19:31:31,9429,494101,10.0,29496,115,0.034984,-2895.665283203125,-2868.8642578125,0.0946666666666704
2022/12/26-19:31:32,9430,494141,15.0,29502,133,0.033281,-2895.004150390625,-2868.8642578125,0.1297500000000048
2022/12/26-19:31:38,9431,494332,4.0,29498,69,0.033957,-2888.000244140625,-2868.8642578125,0.1297500000000048
2022/12/26-19:31:47,9432,494626,14.0,29495,99,0.033698,-2881.212158203125,-2868.8642578125,0.12858333333333816
2022/12/26-19:31:49,9433,494714,16.0,29500,168,0.033313,-2880.728759765625,-2868.8642578125,0.1250833333333382
2022/12/26-19:31:54,9434,494877,10.0,29502,89,0.033331,-2881.853515625,-2868.8642578125,0.12916666666667148
2022/12/26-19:31:55,9435,494900,12.0,29499,141,0.031400,-2880.998291015625,-2868.8642578125,0.20624999999999438
2022/12/26-19:31:55,9436,494935,16.0,29497,153,0.033744,-2880.5791015625,-2868.8642578125,0.16699999999999976
2022/12/26-19:31:57,9437,495002,15.0,29496,107,0.035001,-2882.415283203125,-2868.8642578125,0.09400000000000373
2022/12/26-19:32:05,9438,495285,15.0,29501,145,0.032226,-2883.609375,-2868.8642578125,0.09133333333333708
2022/12/26-19:32:06,9439,495305,10.0,29498,118,0.033959,-2883.968994140625,-2868.8642578125,0.12916666666667148
2022/12/26-19:32:12,9440,495524,19.0,29495,110,0.033809,-2880.951416015625,-2868.8642578125,0.12800000000000483
2022/12/26-19:32:14,9441,495595,8.0,29500,110,0.033313,-2883.013427734375,-2868.8642578125,0.12450000000000487
2022/12/26-19:32:14,9442,495595,6.0,29497,90,0.033769,-2883.004150390625,-2868.8642578125,0.16649999999999976
2022/12/26-19:32:18,9443,495711,7.0,29502,101,0.033548,-2887.432373046875,-2868.8642578125,0.12858333333333816
2022/12/26-19:32:20,9444,495793,9.0,29499,115,0.031403,-2884.882568359375,-2868.8642578125,0.2058333333333277
2022/12/26-19:32:24,9445,495943,5.0,29501,81,0.032222,-2882.1865234375,-2868.8642578125,0.09066666666667042
2022/12/26-19:32:29,9446,496090,11.0,29496,132,0.035043,-2883.360107421875,-2868.8642578125,0.09333333333333707
2022/12/26-19:32:39,9447,496444,11.0,29498,147,0.034022,-2893.518310546875,-2868.8642578125,0.12858333333333816
2022/12/26-19:32:42,9448,496538,9.0,29495,126,0.033835,-2893.389404296875,-2868.8642578125,0.1274166666666715
2022/12/26-19:32:46,9449,496693,12.0,29497,142,0.033841,-2890.87890625,-2868.8642578125,0.16599999999999976
2022/12/26-19:32:50,9450,496825,11.0,29502,134,0.033539,-2888.75537109375,-2868.8642578125,0.12800000000000483
2022/12/26-19:32:50,9451,496831,16.0,29500,152,0.033406,-2888.234130859375,-2868.8642578125,0.12391666666667153
2022/12/26-19:32:57,9452,497019,11.0,29496,114,0.035103,-2891.28515625,-2868.8642578125,0.09266666666667041
2022/12/26-19:32:59,9453,497093,13.0,29499,159,0.031418,-2893.0927734375,-2868.8642578125,0.20541666666666103
2022/12/26-19:33:02,9454,497198,16.0,29501,150,0.032379,-2896.4443359375,-2868.8642578125,0.09000000000000376
2022/12/26-19:33:05,9455,497298,9.0,29498,113,0.034052,-2898.217529296875,-2868.8642578125,0.12800000000000483
2022/12/26-19:33:09,9456,497436,7.0,29497,99,0.033866,-2897.522705078125,-2868.8642578125,0.16549999999999976
2022/12/26-19:33:17,9457,497724,9.0,29500,115,0.033381,-2886.8359375,-2868.8642578125,0.1233333333333382
2022/12/26-19:33:17,9458,497732,12.0,29502,112,0.033611,-2885.875,-2868.8642578125,0.1274166666666715
2022/12/26-19:33:25,9459,498015,21.0,29495,192,0.033900,-2883.917724609375,-2868.8642578125,0.12683333333333818
2022/12/26-19:33:28,9460,498113,11.0,29496,130,0.035098,-2887.916748046875,-2868.8642578125,0.09200000000000375
2022/12/26-19:33:28,9461,498120,11.0,29499,130,0.031432,-2888.3359375,-2868.8642578125,0.20499999999999435
2022/12/26-19:33:34,9462,498323,12.0,29497,112,0.034003,-2896.2001953125,-2868.8642578125,0.16499999999999976
2022/12/26-19:33:34,9463,498330,11.0,29498,127,0.034072,-2896.7548828125,-2868.8642578125,0.1274166666666715
2022/12/26-19:33:36,9464,498398,16.0,29501,141,0.032421,-2898.220458984375,-2868.8642578125,0.0893333333333371
2022/12/26-19:33:48,9465,498806,11.0,29500,138,0.033473,-2901.255859375,-2868.8642578125,0.12275000000000486
2022/12/26-19:33:50,9466,498893,13.0,29502,147,0.033640,-2901.556396484375,-2868.8642578125,0.12683333333333818
2022/12/26-19:33:56,9467,499103,9.0,29496,115,0.035090,-2900.501220703125,-2868.8642578125,0.09133333333333708
2022/12/26-19:33:56,9468,499114,7.0,29501,95,0.032456,-2901.47265625,-2868.8642578125,0.08866666666667043
2022/12/26-19:33:57,9469,499136,16.0,29495,150,0.033915,-2900.900146484375,-2868.8642578125,0.12625000000000486
2022/12/26-19:34:06,9470,499443,11.0,29498,140,0.034109,-2906.5341796875,-2868.8642578125,0.12683333333333818
2022/12/26-19:34:11,9471,499609,17.0,29499,186,0.031471,-2906.53125,-2868.8642578125,0.20458333333332768
2022/12/26-19:34:11,9472,499612,15.0,29497,153,0.034030,-2905.80078125,-2868.8642578125,0.16449999999999976
2022/12/26-19:34:11,9473,499622,7.0,29500,103,0.033515,-2905.746826171875,-2868.8642578125,0.12216666666667152
2022/12/26-19:34:18,9474,499872,6.0,29495,84,0.033931,-2906.1337890625,-2868.8642578125,0.12566666666667153
2022/12/26-19:34:21,9475,499974,11.0,29501,106,0.032519,-2907.251708984375,-2868.8642578125,0.08800000000000377
2022/12/26-19:34:24,9476,500074,10.0,29502,144,0.033690,-2909.508056640625,-2868.8642578125,0.12625000000000486
2022/12/26-19:34:28,9477,500203,8.0,29498,102,0.034120,-2910.152099609375,-2868.8642578125,0.12625000000000486
2022/12/26-19:34:28,9478,500216,18.0,29496,139,0.035185,-2909.04931640625,-2868.8642578125,0.09066666666667042
2022/12/26-19:34:33,9479,500362,13.0,29497,93,0.034063,-2909.010009765625,-2868.8642578125,0.16399999999999976
2022/12/26-19:34:38,9480,500516,9.0,29500,119,0.033531,-2906.990478515625,-2868.8642578125,0.12158333333333818
2022/12/26-19:34:46,9481,500801,15.0,29499,150,0.031613,-2906.465576171875,-2868.8642578125,0.204166666666661
2022/12/26-19:34:52,9482,501013,13.0,29495,147,0.033918,-2911.2236328125,-2868.8642578125,0.1250833333333382
2022/12/26-19:34:53,9483,501058,7.0,29496,100,0.035177,-2912.164794921875,-2868.8642578125,0.09000000000000376
2022/12/26-19:34:54,9484,501076,6.0,29497,91,0.034084,-2913.205810546875,-2868.8642578125,0.16349999999999976
2022/12/26-19:34:57,9485,501197,10.0,29498,126,0.034107,-2913.4326171875,-2868.8642578125,0.12566666666667153
2022/12/26-19:34:58,9486,501215,12.0,29501,149,0.032527,-2914.3798828125,-2868.8642578125,0.08733333333333711
2022/12/26-19:35:04,9487,501443,18.0,29502,177,0.033781,-2904.406982421875,-2868.8642578125,0.12566666666667153
2022/12/26-19:35:15,9488,501820,15.0,29499,129,0.031864,-2899.080810546875,-2868.8642578125,0.20374999999999432
2022/12/26-19:35:16,9489,501850,7.0,29497,94,0.034127,-2899.268310546875,-2868.8642578125,0.16299999999999976
2022/12/26-19:35:17,9490,501878,12.0,29495,114,0.033965,-2898.512939453125,-2868.8642578125,0.12450000000000487
2022/12/26-19:35:19,9491,501950,18.0,29500,180,0.033717,-2897.047119140625,-2868.8642578125,0.12100000000000484
2022/12/26-19:35:25,9492,502183,16.0,29501,114,0.032562,-2897.78125,-2868.8642578125,0.08666666666667044
2022/12/26-19:35:28,9493,502249,11.0,29498,136,0.034114,-2898.411865234375,-2868.8642578125,0.1250833333333382
2022/12/26-19:35:29,9494,502316,14.0,29496,159,0.035338,-2900.42578125,-2868.8642578125,0.0893333333333371
2022/12/26-19:35:29,9495,502327,12.0,29502,110,0.033817,-2900.556884765625,-2868.8642578125,0.1250833333333382
2022/12/26-19:35:33,9496,502418,4.0,29497,72,0.034113,-2902.1650390625,-2868.8642578125,0.16249999999999976
2022/12/26-19:35:47,9497,502962,15.0,29499,145,0.031920,-2897.80810546875,-2868.8642578125,0.20333333333332765
2022/12/26-19:35:49,9498,502993,14.0,29495,141,0.033970,-2897.875244140625,-2868.8642578125,0.12391666666667153
2022/12/26-19:35:53,9499,503150,18.0,29500,155,0.033742,-2901.14111328125,-2868.8642578125,0.1204166666666715
2022/12/26-19:35:55,9500,503237,7.0,29497,98,0.034111,-2902.701416015625,-2868.8642578125,0.16199999999999976
2022/12/26-19:35:56,9501,503269,10.0,29498,127,0.034190,-2903.348876953125,-2868.8642578125,0.12450000000000487
2022/12/26-19:35:57,9502,503300,10.0,29502,127,0.033797,-2904.259521484375,-2868.8642578125,0.12450000000000487
2022/12/26-19:35:59,9503,503359,12.0,29501,147,0.032579,-2904.573974609375,-2868.8642578125,0.08600000000000378
2022/12/26-19:36:05,9504,503544,12.0,29496,144,0.035343,-2903.529052734375,-2868.8642578125,0.08866666666667043
2022/12/26-19:36:20,9505,504065,13.0,29502,97,0.033860,-2892.67626953125,-2868.8642578125,0.12391666666667153
2022/12/26-19:36:20,9506,504065,12.0,29495,133,0.033966,-2892.67626953125,-2868.8642578125,0.1233333333333382
2022/12/26-19:36:22,9507,504130,9.0,29497,125,0.034169,-2894.21142578125,-2868.8642578125,0.16149999999999975
2022/12/26-19:36:23,9508,504148,10.0,29501,94,0.032564,-2894.0322265625,-2868.8642578125,0.08533333333333712
2022/12/26-19:36:32,9509,504448,15.0,29500,151,0.033795,-2900.720703125,-2868.8642578125,0.11983333333333816
2022/12/26-19:36:32,9510,504473,17.0,29499,191,0.031972,-2901.34423828125,-2868.8642578125,0.20291666666666097
2022/12/26-19:36:33,9511,504502,12.0,29498,147,0.034175,-2901.565185546875,-2868.8642578125,0.12391666666667153
2022/12/26-19:36:44,9512,504900,15.0,29496,160,0.035311,-2893.8662109375,-2868.8642578125,0.08800000000000377
2022/12/26-19:36:48,9513,505031,9.0,29497,117,0.034152,-2893.848876953125,-2868.8642578125,0.16099999999999975
2022/12/26-19:36:52,9514,505157,12.0,29495,138,0.033957,-2895.285400390625,-2868.8642578125,0.12275000000000486
2022/12/26-19:36:53,9515,505202,11.0,29502,145,0.033857,-2894.944091796875,-2868.8642578125,0.1233333333333382
2022/12/26-19:36:54,9516,505230,14.0,29501,129,0.032565,-2894.328125,-2868.8642578125,0.08466666666667046
2022/12/26-19:37:03,9517,505551,14.0,29499,137,0.032070,-2895.034423828125,-2868.8642578125,0.2024999999999943
2022/12/26-19:37:03,9518,505567,14.0,29500,139,0.033960,-2895.230712890625,-2868.8642578125,0.11925000000000482
2022/12/26-19:37:10,9519,505802,9.0,29496,112,0.035294,-2895.49609375,-2868.8642578125,0.08733333333333711
2022/12/26-19:37:14,9520,505957,10.0,29497,118,0.034181,-2895.08251953125,-2868.8642578125,0.16049999999999975
2022/12/26-19:37:15,9521,505976,6.0,29502,94,0.033832,-2895.9228515625,-2868.8642578125,0.12275000000000486
2022/12/26-19:37:18,9522,506076,21.0,29498,198,0.034309,-2898.278076171875,-2868.8642578125,0.1233333333333382
2022/12/26-19:37:18,9523,506083,9.0,29495,124,0.034000,-2898.9130859375,-2868.8642578125,0.12216666666667152
2022/12/26-19:37:27,9524,506382,15.0,29501,139,0.032637,-2900.543701171875,-2868.8642578125,0.0840000000000038
2022/12/26-19:37:37,9525,506750,12.0,29499,154,0.032220,-2899.33349609375,-2868.8642578125,0.20208333333332762
2022/12/26-19:37:41,9526,506876,15.0,29500,163,0.034033,-2899.64306640625,-2868.8642578125,0.11866666666667149
2022/12/26-19:37:42,9527,506904,15.0,29495,101,0.034025,-2897.6640625,-2868.8642578125,0.12158333333333818
2022/12/26-19:37:42,9528,506910,12.0,29497,118,0.034276,-2897.809326171875,-2868.8642578125,0.15999999999999975
2022/12/26-19:37:44,9529,506949,17.0,29496,146,0.035330,-2897.222412109375,-2868.8642578125,0.08666666666667044
2022/12/26-19:37:49,9530,507124,14.0,29502,144,0.033965,-2898.309814453125,-2868.8642578125,0.12216666666667152
2022/12/26-19:37:50,9531,507148,13.0,29501,89,0.032714,-2898.65966796875,-2868.8642578125,0.08333333333333713
2022/12/26-19:37:54,9532,507304,17.0,29498,158,0.034361,-2899.905029296875,-2868.8642578125,0.12275000000000486
2022/12/26-19:38:01,9533,507531,8.0,29499,109,0.032287,-2899.8056640625,-2868.8642578125,0.20166666666666094
2022/12/26-19:38:05,9534,507690,17.0,29500,105,0.034138,-2903.2890625,-2868.8642578125,0.11808333333333815
2022/12/26-19:38:15,9535,508023,11.0,29497,138,0.034250,-2905.23291015625,-2868.8642578125,0.15949999999999975
2022/12/26-19:38:20,9536,508220,17.0,29495,161,0.034111,-2904.806884765625,-2868.8642578125,0.12100000000000484
2022/12/26-19:38:23,9537,508311,13.0,29496,159,0.035314,-2905.11962890625,-2868.8642578125,0.08600000000000378
2022/12/26-19:38:26,9538,508420,9.0,29499,117,0.032270,-2905.43505859375,-2868.8642578125,0.20124999999999427
2022/12/26-19:38:27,9539,508458,6.0,29500,95,0.034291,-2905.047119140625,-2868.8642578125,0.11750000000000481
2022/12/26-19:38:28,9540,508482,22.0,29502,170,0.034024,-2903.84130859375,-2868.8642578125,0.12158333333333818
2022/12/26-19:38:28,9541,508494,13.0,29501,161,0.032744,-2903.583984375,-2868.8642578125,0.08266666666667047
2022/12/26-19:38:34,9542,508691,22.0,29498,179,0.034519,-2898.6728515625,-2868.8642578125,0.12216666666667152
2022/12/26-19:38:44,9543,509019,9.0,29497,127,0.034241,-2895.8212890625,-2868.8642578125,0.15899999999999975
2022/12/26-19:38:51,9544,509272,18.0,29496,110,0.035491,-2894.272705078125,-2868.8642578125,0.08533333333333712
2022/12/26-19:38:51,9545,509279,11.0,29499,114,0.032348,-2894.29248046875,-2868.8642578125,0.2008333333333276
2022/12/26-19:38:52,9546,509319,15.0,29502,109,0.034058,-2894.269287109375,-2868.8642578125,0.12100000000000484
2022/12/26-19:38:58,9547,509526,14.0,29501,126,0.032878,-2898.894287109375,-2868.8642578125,0.0820000000000038
2022/12/26-19:38:58,9548,509530,14.0,29495,162,0.034096,-2899.2548828125,-2868.8642578125,0.1204166666666715
2022/12/26-19:39:07,9549,509834,15.0,29500,164,0.034368,-2904.131591796875,-2868.8642578125,0.11691666666667147
2022/12/26-19:39:11,9550,509961,5.0,29499,83,0.032325,-2903.8662109375,-2868.8642578125,0.20041666666666091
2022/12/26-19:39:14,9551,510083,15.0,29497,135,0.034303,-2902.75634765625,-2868.8642578125,0.15849999999999975
2022/12/26-19:39:15,9552,510106,7.0,29502,98,0.034035,-2902.992919921875,-2868.8642578125,0.1204166666666715
2022/12/26-19:39:18,9553,510203,9.0,29496,114,0.035532,-2902.68359375,-2868.8642578125,0.08466666666667046
2022/12/26-19:39:18,9554,510210,25.0,29498,203,0.034808,-2903.108154296875,-2868.8642578125,0.12158333333333818
2022/12/26-19:39:33,9555,510680,13.0,29501,133,0.033019,-2909.5166015625,-2868.8642578125,0.08133333333333714
2022/12/26-19:39:38,9556,510846,18.0,29495,171,0.034147,-2909.560302734375,-2868.8642578125,0.11983333333333816
2022/12/26-19:39:42,9557,510975,15.0,29499,130,0.032355,-2908.293701171875,-2868.8642578125,0.2
2022/12/26-19:39:45,9558,511079,17.0,29500,158,0.034377,-2907.64208984375,-2868.8642578125,0.11633333333333813
2022/12/26-19:39:45,9559,511095,13.0,29497,133,0.034434,-2907.68359375,-2868.8642578125,0.15799999999999975
