date-time,episode,total_steps,reward,pid,steps,avg_loss,value_net,target_net,epsilon
2022/12/26-22:31:12,12138,314320,8.0,4079,117,0.059626,-3463.435546875,-3476.041748046875,0.2
2022/12/26-22:31:12,12139,314392,19.0,4047,179,0.061853,-3462.9658203125,-3476.041748046875,0.1
2022/12/26-22:31:12,12140,314416,14.0,4089,126,0.058683,-3463.373779296875,-3476.041748046875,0.1
2022/12/26-22:31:13,12141,314524,16.0,4050,169,0.059854,-3463.082275390625,-3476.041748046875,0.1
2022/12/26-22:31:13,12142,314556,19.0,4060,183,0.062880,-3462.7998046875,-3476.041748046875,0.1
2022/12/26-22:31:15,12143,314830,17.0,4098,208,0.063349,-3464.444091796875,-3476.041748046875,0.1
2022/12/26-22:31:17,12144,315158,18.0,4082,158,0.063588,-3465.34423828125,-3476.041748046875,0.1
2022/12/26-22:31:18,12145,315384,12.0,4057,155,0.061429,-3473.95068359375,-3476.041748046875,0.15
2022/12/26-22:31:18,12146,315448,9.0,4050,115,0.059953,-3477.506103515625,-3476.041748046875,0.1
2022/12/26-22:31:18,12147,315476,13.0,4089,131,0.058619,-3477.69189453125,-3476.041748046875,0.1
2022/12/26-22:31:19,12148,315542,13.0,4079,145,0.059527,-3480.19873046875,-3476.041748046875,0.2
2022/12/26-22:31:19,12149,315647,14.0,4047,162,0.061930,-3482.402099609375,-3476.041748046875,0.1
2022/12/26-22:31:21,12150,315916,21.0,4060,172,0.062882,-3476.535888671875,-3476.041748046875,0.1
2022/12/26-22:31:21,12151,315962,17.0,4098,142,0.063445,-3476.216796875,-3476.041748046875,0.1
2022/12/26-22:31:22,12152,316181,10.0,4057,101,0.061413,-3476.257080078125,-3476.041748046875,0.15
2022/12/26-22:31:24,12153,316466,21.0,4082,165,0.063547,-3469.52978515625,-3476.041748046875,0.1
2022/12/26-22:31:25,12154,316578,12.0,4089,141,0.058515,-3467.53466796875,-3476.041748046875,0.1
2022/12/26-22:31:25,12155,316695,18.0,4079,142,0.059556,-3471.4521484375,-3476.041748046875,0.2
2022/12/26-22:31:26,12156,316803,22.0,4050,166,0.060171,-3477.795654296875,-3476.041748046875,0.1
2022/12/26-22:31:26,12157,316840,5.0,4057,83,0.061370,-3478.60107421875,-3476.041748046875,0.15
2022/12/26-22:31:26,12158,316861,12.0,4047,146,0.061987,-3478.90185546875,-3476.041748046875,0.1
2022/12/26-22:31:27,12159,316894,9.0,4060,125,0.062784,-3479.665283203125,-3476.041748046875,0.1
2022/12/26-22:31:29,12160,317224,17.0,4098,158,0.063588,-3481.915771484375,-3476.041748046875,0.1
2022/12/26-22:31:31,12161,317731,15.0,4057,112,0.061404,-3478.978515625,-3476.041748046875,0.15
2022/12/26-22:31:32,12162,317739,9.0,4079,126,0.059462,-3479.13623046875,-3476.041748046875,0.2
2022/12/26-22:31:32,12163,317837,16.0,4082,179,0.063495,-3481.29296875,-3476.041748046875,0.1
2022/12/26-22:31:33,12164,317949,16.0,4089,175,0.058851,-3484.88427734375,-3476.041748046875,0.1
2022/12/26-22:31:33,12165,318070,14.0,4050,156,0.060138,-3486.192626953125,-3476.041748046875,0.1
2022/12/26-22:31:34,12166,318199,16.0,4047,175,0.062037,-3484.7412109375,-3476.041748046875,0.1
2022/12/26-22:31:37,12167,318554,22.0,4060,201,0.062767,-3481.627685546875,-3476.041748046875,0.1
2022/12/26-22:31:38,12168,318672,19.0,4098,173,0.063592,-3482.90087890625,-3476.041748046875,0.1
2022/12/26-22:31:41,12169,319004,11.0,4082,143,0.063465,-3481.380615234375,-3476.041748046875,0.1
2022/12/26-22:31:41,12170,319035,14.0,4079,158,0.059552,-3481.302734375,-3476.041748046875,0.2
2022/12/26-22:31:41,12171,319053,14.0,4047,105,0.062280,-3481.12060546875,-3476.041748046875,0.1
2022/12/26-22:31:41,12172,319080,15.0,4057,172,0.061357,-3480.5146484375,-3476.041748046875,0.15
2022/12/26-22:31:41,12173,319092,18.0,4050,129,0.060125,-3480.369384765625,-3476.041748046875,0.1
2022/12/26-22:31:43,12174,319328,22.0,4089,179,0.058908,-3479.018798828125,-3476.041748046875,0.1
2022/12/26-22:31:44,12175,319476,9.0,4060,120,0.062707,-3481.767822265625,-3476.041748046875,0.1
2022/12/26-22:31:45,12176,319642,10.0,4098,117,0.063499,-3483.054443359375,-3476.041748046875,0.1
2022/12/26-22:31:47,12177,320066,13.0,4057,119,0.061371,-3480.218994140625,-3480.218994140625,0.15
2022/12/26-22:31:47,12178,320115,15.0,4082,138,0.063535,-3477.898681640625,-3480.218994140625,0.1
2022/12/26-22:31:48,12179,320191,16.0,4050,142,0.060153,-3474.9140625,-3480.218994140625,0.1
2022/12/26-22:31:48,12180,320267,20.0,4079,158,0.059714,-3471.046630859375,-3480.218994140625,0.2
2022/12/26-22:31:49,12181,320376,6.0,4098,91,0.063514,-3469.32177734375,-3480.218994140625,0.1
2022/12/26-22:31:49,12182,320483,17.0,4060,127,0.062778,-3470.06201171875,-3480.218994140625,0.1
2022/12/26-22:31:50,12183,320605,20.0,4047,196,0.062443,-3470.41357421875,-3480.218994140625,0.1
2022/12/26-22:31:51,12184,320706,12.0,4089,167,0.058917,-3470.235595703125,-3480.218994140625,0.1
2022/12/26-22:31:53,12185,321093,16.0,4082,116,0.063695,-3470.633544921875,-3480.218994140625,0.1
2022/12/26-22:31:54,12186,321298,12.0,4057,154,0.061455,-3476.190185546875,-3480.218994140625,0.15
2022/12/26-22:31:55,12187,321398,15.0,4079,145,0.059782,-3476.69873046875,-3480.218994140625,0.2
2022/12/26-22:31:55,12188,321431,18.0,4050,157,0.060263,-3477.789306640625,-3480.218994140625,0.1
2022/12/26-22:31:55,12189,321519,8.0,4089,103,0.058978,-3479.023681640625,-3480.218994140625,0.1
2022/12/26-22:31:56,12190,321559,11.0,4060,137,0.062781,-3479.23779296875,-3480.218994140625,0.1
2022/12/26-22:31:58,12191,321959,26.0,4098,208,0.063853,-3478.592041015625,-3480.218994140625,0.1
2022/12/26-22:31:59,12192,322152,11.0,4082,130,0.063701,-3482.550537109375,-3480.218994140625,0.1
2022/12/26-22:31:59,12193,322175,13.0,4050,92,0.060393,-3482.46435546875,-3480.218994140625,0.1
2022/12/26-22:32:00,12194,322275,24.0,4047,200,0.062712,-3484.8125,-3480.218994140625,0.1
2022/12/26-22:32:01,12195,322508,16.0,4057,157,0.061472,-3488.304931640625,-3480.218994140625,0.15
2022/12/26-22:32:01,12196,322553,11.0,4079,137,0.059888,-3489.61279296875,-3480.218994140625,0.2
2022/12/26-22:32:02,12197,322668,15.0,4089,142,0.059223,-3489.70458984375,-3480.218994140625,0.1
2022/12/26-22:32:05,12198,323151,17.0,4060,193,0.062704,-3489.707275390625,-3480.218994140625,0.1
2022/12/26-22:32:05,12199,323151,16.0,4098,154,0.063855,-3489.5693359375,-3480.218994140625,0.1
2022/12/26-22:32:06,12200,323379,22.0,4047,139,0.062803,-3484.67919921875,-3480.218994140625,0.1
2022/12/26-22:32:07,12201,323478,16.0,4082,176,0.063701,-3482.311279296875,-3480.218994140625,0.1
2022/12/26-22:32:07,12202,323585,21.0,4050,164,0.060711,-3484.2158203125,-3480.218994140625,0.1
2022/12/26-22:32:08,12203,323766,16.0,4079,156,0.059932,-3490.818603515625,-3480.218994140625,0.2
2022/12/26-22:32:08,12204,323793,14.0,4057,161,0.061519,-3491.79443359375,-3480.218994140625,0.15
2022/12/26-22:32:10,12205,324056,11.0,4098,111,0.063850,-3493.483154296875,-3480.218994140625,0.1
2022/12/26-22:32:10,12206,324071,23.0,4089,175,0.059395,-3493.38525390625,-3480.218994140625,0.1
2022/12/26-22:32:12,12207,324471,10.0,4079,90,0.060014,-3488.4716796875,-3480.218994140625,0.2
2022/12/26-22:32:12,12208,324486,18.0,4060,167,0.062882,-3489.0419921875,-3480.218994140625,0.1
2022/12/26-22:32:14,12209,324738,13.0,4057,117,0.061616,-3491.578369140625,-3480.218994140625,0.15
2022/12/26-22:32:14,12210,324774,18.0,4047,173,0.062851,-3490.405517578125,-3480.218994140625,0.1
2022/12/26-22:32:15,12211,324886,16.0,4082,176,0.063714,-3488.4775390625,-3480.218994140625,0.1
2022/12/26-22:32:16,12212,325057,26.0,4050,185,0.060944,-3484.760498046875,-3480.218994140625,0.1
2022/12/26-22:32:16,12213,325191,12.0,4098,138,0.063846,-3486.854248046875,-3480.218994140625,0.1
2022/12/26-22:32:16,12214,325211,10.0,4060,96,0.062870,-3486.279296875,-3480.218994140625,0.1
2022/12/26-22:32:19,12215,325465,22.0,4089,173,0.059709,-3491.86181640625,-3480.218994140625,0.1
2022/12/26-22:32:21,12216,325743,14.0,4079,156,0.060183,-3492.423583984375,-3480.218994140625,0.2
2022/12/26-22:32:22,12217,325836,22.0,4057,137,0.061599,-3491.035888671875,-3480.218994140625,0.15
2022/12/26-22:32:24,12218,326260,18.0,4082,175,0.063855,-3487.34814453125,-3480.218994140625,0.1
2022/12/26-22:32:25,12219,326282,19.0,4047,188,0.062989,-3488.468994140625,-3480.218994140625,0.1
2022/12/26-22:32:25,12220,326297,19.0,4050,157,0.061139,-3489.396240234375,-3480.218994140625,0.1
2022/12/26-22:32:26,12221,326470,7.0,4079,94,0.060222,-3492.58984375,-3480.218994140625,0.2
2022/12/26-22:32:27,12222,326649,11.0,4057,101,0.061587,-3492.6259765625,-3480.218994140625,0.15
2022/12/26-22:32:27,12223,326746,18.0,4060,194,0.062823,-3491.243408203125,-3480.218994140625,0.1
2022/12/26-22:32:28,12224,326790,17.0,4098,199,0.063852,-3489.538818359375,-3480.218994140625,0.1
2022/12/26-22:32:28,12225,326831,18.0,4089,165,0.059886,-3489.510009765625,-3480.218994140625,0.1
2022/12/26-22:32:30,12226,327182,6.0,4079,89,0.060291,-3494.128662109375,-3480.218994140625,0.2
2022/12/26-22:32:30,12227,327211,15.0,4082,114,0.063810,-3493.9140625,-3480.218994140625,0.1
2022/12/26-22:32:32,12228,327596,19.0,4050,161,0.061257,-3503.836669921875,-3480.218994140625,0.1
2022/12/26-22:32:32,12229,327630,18.0,4047,174,0.063101,-3502.711181640625,-3480.218994140625,0.1
2022/12/26-22:32:34,12230,327804,12.0,4057,148,0.061611,-3501.71728515625,-3480.218994140625,0.15
2022/12/26-22:32:34,12231,327974,12.0,4089,144,0.059940,-3502.10595703125,-3480.218994140625,0.1
2022/12/26-22:32:35,12232,327974,12.0,4060,154,0.062869,-3503.070068359375,-3480.218994140625,0.1
2022/12/26-22:32:36,12233,328230,11.0,4079,133,0.060486,-3502.5087890625,-3480.218994140625,0.2
2022/12/26-22:32:36,12234,328257,16.0,4098,183,0.063894,-3502.921875,-3480.218994140625,0.1
2022/12/26-22:32:39,12235,328741,20.0,4082,192,0.064056,-3504.5234375,-3480.218994140625,0.1
2022/12/26-22:32:40,12236,328979,11.0,4057,148,0.061635,-3502.646484375,-3480.218994140625,0.15
2022/12/26-22:32:41,12237,329007,7.0,4079,99,0.060490,-3502.73486328125,-3480.218994140625,0.2
2022/12/26-22:32:41,12238,329025,15.0,4050,179,0.061306,-3502.5869140625,-3480.218994140625,0.1
2022/12/26-22:32:42,12239,329276,26.0,4047,203,0.063296,-3496.601318359375,-3480.218994140625,0.1
2022/12/26-22:32:42,12240,329291,17.0,4060,167,0.062807,-3496.21533203125,-3480.218994140625,0.1
2022/12/26-22:32:43,12241,329358,18.0,4089,172,0.060074,-3496.38134765625,-3480.218994140625,0.1
2022/12/26-22:32:43,12242,329374,11.0,4098,134,0.063937,-3497.346435546875,-3480.218994140625,0.1
2022/12/26-22:32:47,12243,330054,10.0,4050,124,0.061262,-3512.546142578125,-3480.218994140625,0.1
2022/12/26-22:32:47,12244,330176,13.0,4057,150,0.061582,-3509.734619140625,-3480.218994140625,0.15
2022/12/26-22:32:48,12245,330211,23.0,4082,182,0.064298,-3508.70654296875,-3480.218994140625,0.1
2022/12/26-22:32:48,12246,330322,13.0,4047,126,0.063305,-3505.503173828125,-3480.218994140625,0.1
2022/12/26-22:32:48,12247,330333,15.0,4060,135,0.062802,-3504.6806640625,-3480.218994140625,0.1
2022/12/26-22:32:48,12248,330349,19.0,4079,173,0.060638,-3504.470947265625,-3480.218994140625,0.2
2022/12/26-22:32:49,12249,330533,16.0,4098,145,0.063994,-3504.45458984375,-3480.218994140625,0.1
2022/12/26-22:32:50,12250,330557,16.0,4089,148,0.059957,-3504.7451171875,-3480.218994140625,0.1
2022/12/26-22:32:53,12251,331230,9.0,4057,126,0.061609,-3515.17333984375,-3480.218994140625,0.15
2022/12/26-22:32:54,12252,331253,11.0,4082,130,0.064180,-3515.897705078125,-3480.218994140625,0.1
2022/12/26-22:32:54,12253,331282,7.0,4098,96,0.064131,-3517.3779296875,-3480.218994140625,0.1
2022/12/26-22:32:56,12254,331615,10.0,4089,135,0.059880,-3514.874755859375,-3480.218994140625,0.1
2022/12/26-22:32:56,12255,331677,14.0,4060,166,0.062895,-3512.770263671875,-3480.218994140625,0.1
2022/12/26-22:32:56,12256,331695,18.0,4047,171,0.063358,-3513.098876953125,-3480.218994140625,0.1
2022/12/26-22:32:56,12257,331721,17.0,4079,178,0.060723,-3513.070556640625,-3480.218994140625,0.2
2022/12/26-22:32:57,12258,331775,30.0,4050,219,0.061598,-3513.617919921875,-3480.218994140625,0.1
2022/12/26-22:32:59,12259,332190,13.0,4057,119,0.061624,-3521.6787109375,-3480.218994140625,0.15
2022/12/26-22:33:02,12260,332760,15.0,4082,182,0.064051,-3505.935302734375,-3480.218994140625,0.1
2022/12/26-22:33:02,12261,332768,15.0,4098,181,0.064128,-3505.935302734375,-3480.218994140625,0.1
2022/12/26-22:33:03,12262,332850,20.0,4089,156,0.060125,-3503.5546875,-3480.218994140625,0.1
2022/12/26-22:33:03,12263,332921,12.0,4050,145,0.061495,-3501.4052734375,-3480.218994140625,0.1
2022/12/26-22:33:04,12264,333084,14.0,4079,174,0.060631,-3499.656494140625,-3480.218994140625,0.2
2022/12/26-22:33:04,12265,333148,8.0,4057,119,0.061656,-3499.5771484375,-3480.218994140625,0.15
2022/12/26-22:33:05,12266,333213,19.0,4060,186,0.062957,-3498.281494140625,-3480.218994140625,0.1
2022/12/26-22:33:05,12267,333310,31.0,4047,206,0.063732,-3498.221435546875,-3480.218994140625,0.1
2022/12/26-22:33:07,12268,333590,8.0,4098,103,0.064121,-3495.80078125,-3480.218994140625,0.1
2022/12/26-22:33:08,12269,333760,12.0,4057,78,0.061796,-3493.19677734375,-3480.218994140625,0.15
2022/12/26-22:33:10,12270,334063,13.0,4082,161,0.063890,-3497.71435546875,-3480.218994140625,0.1
2022/12/26-22:33:10,12271,334168,14.0,4089,167,0.060104,-3499.341796875,-3480.218994140625,0.1
2022/12/26-22:33:11,12272,334367,12.0,4060,143,0.062998,-3501.423828125,-3480.218994140625,0.1
2022/12/26-22:33:12,12273,334417,14.0,4079,164,0.060517,-3502.072265625,-3480.218994140625,0.2
2022/12/26-22:33:12,12274,334426,19.0,4050,189,0.061646,-3502.076904296875,-3480.218994140625,0.1
2022/12/26-22:33:14,12275,334719,20.0,4047,183,0.063744,-3505.849365234375,-3480.218994140625,0.1
2022/12/26-22:33:14,12276,334794,11.0,4057,132,0.061743,-3506.1171875,-3480.218994140625,0.15
2022/12/26-22:33:17,12277,335405,13.0,4082,162,0.063773,-3501.557373046875,-3480.218994140625,0.1
2022/12/26-22:33:18,12278,335499,22.0,4098,243,0.064139,-3501.979248046875,-3480.218994140625,0.1
2022/12/26-22:33:18,12279,335515,12.0,4060,142,0.063035,-3502.0986328125,-3480.218994140625,0.1
2022/12/26-22:33:18,12280,335529,13.0,4089,167,0.060004,-3503.360107421875,-3480.218994140625,0.1
2022/12/26-22:33:19,12281,335649,9.0,4047,114,0.063675,-3507.215576171875,-3480.218994140625,0.1
2022/12/26-22:33:20,12282,335759,17.0,4050,161,0.061852,-3512.481201171875,-3480.218994140625,0.1
2022/12/26-22:33:20,12283,335907,22.0,4079,184,0.060985,-3517.219970703125,-3480.218994140625,0.2
2022/12/26-22:33:21,12284,336015,17.0,4057,156,0.061728,-3516.948974609375,-3480.218994140625,0.15
2022/12/26-22:33:25,12285,336479,8.0,4089,116,0.059949,-3516.843505859375,-3480.218994140625,0.1
2022/12/26-22:33:27,12286,336605,10.0,4060,137,0.063053,-3517.75927734375,-3480.218994140625,0.1
2022/12/26-22:33:27,12287,336682,13.0,4098,148,0.064112,-3518.69091796875,-3480.218994140625,0.1
2022/12/26-22:33:27,12288,336742,21.0,4082,169,0.063750,-3519.693603515625,-3480.218994140625,0.1
2022/12/26-22:33:29,12289,337054,11.0,4057,134,0.061723,-3526.801025390625,-3480.218994140625,0.15
2022/12/26-22:33:29,12290,337107,17.0,4050,168,0.061847,-3527.836181640625,-3480.218994140625,0.1
2022/12/26-22:33:30,12291,337118,18.0,4047,182,0.063662,-3527.3134765625,-3480.218994140625,0.1
2022/12/26-22:33:30,12292,337169,13.0,4079,163,0.061031,-3530.0439453125,-3480.218994140625,0.2
2022/12/26-22:33:33,12293,337751,21.0,4060,142,0.063444,-3518.930419921875,-3480.218994140625,0.1
2022/12/26-22:33:34,12294,337798,9.0,4079,84,0.061100,-3518.946044921875,-3480.218994140625,0.2
2022/12/26-22:33:34,12295,337873,18.0,4089,174,0.059966,-3518.329345703125,-3480.218994140625,0.1
2022/12/26-22:33:34,12296,337929,8.0,4050,103,0.061856,-3520.0380859375,-3480.218994140625,0.1
2022/12/26-22:33:35,12297,337967,9.0,4057,110,0.061665,-3519.853759765625,-3480.218994140625,0.15
2022/12/26-22:33:35,12298,338025,14.0,4082,154,0.063685,-3519.482666015625,-3480.218994140625,0.1
2022/12/26-22:33:36,12299,338224,21.0,4098,198,0.064199,-3519.505859375,-3480.218994140625,0.1
2022/12/26-22:33:37,12300,338323,13.0,4047,150,0.063593,-3519.923095703125,-3480.218994140625,0.1
2022/12/26-22:33:37,12301,338465,9.0,4079,86,0.061153,-3521.6376953125,-3480.218994140625,0.2
2022/12/26-22:33:38,12302,338516,18.0,4060,101,0.063461,-3521.483642578125,-3480.218994140625,0.1
2022/12/26-22:33:40,12303,338945,10.0,4057,123,0.061663,-3522.725341796875,-3480.218994140625,0.15
2022/12/26-22:33:41,12304,339040,14.0,4050,134,0.061950,-3521.1953125,-3480.218994140625,0.1
2022/12/26-22:33:42,12305,339229,16.0,4089,174,0.059839,-3521.239990234375,-3480.218994140625,0.1
2022/12/26-22:33:42,12306,339259,13.0,4082,150,0.063616,-3522.07763671875,-3480.218994140625,0.1
2022/12/26-22:33:43,12307,339479,14.0,4098,151,0.064200,-3522.287109375,-3480.218994140625,0.1
2022/12/26-22:33:44,12308,339570,5.0,4057,78,0.061615,-3520.9375,-3480.218994140625,0.15
2022/12/26-22:33:44,12309,339585,11.0,4060,135,0.063388,-3520.82421875,-3480.218994140625,0.1
2022/12/26-22:33:45,12310,339783,16.0,4079,164,0.061343,-3521.36669921875,-3480.218994140625,0.2
2022/12/26-22:33:46,12311,339889,27.0,4047,199,0.064021,-3523.697021484375,-3480.218994140625,0.1
2022/12/26-22:33:48,12312,340224,17.0,4089,121,0.059797,-3528.02001953125,-3480.218994140625,0.1
2022/12/26-22:33:49,12313,340399,13.0,4050,165,0.061947,-3526.40283203125,-3480.218994140625,0.1
2022/12/26-22:33:50,12314,340633,18.0,4060,134,0.063364,-3523.868408203125,-3480.218994140625,0.1
2022/12/26-22:33:51,12315,340776,16.0,4082,195,0.063615,-3524.2138671875,-3480.218994140625,0.1
2022/12/26-22:33:52,12316,340925,11.0,4079,147,0.061356,-3525.1455078125,-3480.218994140625,0.2
2022/12/26-22:33:52,12317,340933,19.0,4057,171,0.061598,-3525.840087890625,-3480.218994140625,0.15
2022/12/26-22:33:52,12318,340958,19.0,4098,181,0.064264,-3526.012939453125,-3480.218994140625,0.1
2022/12/26-22:33:53,12319,341249,14.0,4047,171,0.063962,-3537.80615234375,-3480.218994140625,0.1
2022/12/26-22:33:55,12320,341516,15.0,4089,161,0.059742,-3541.64697265625,-3480.218994140625,0.1
2022/12/26-22:33:55,12321,341603,16.0,4050,146,0.061972,-3542.344482421875,-3480.218994140625,0.1
2022/12/26-22:33:56,12322,341616,10.0,4060,123,0.063583,-3543.055908203125,-3480.218994140625,0.1
2022/12/26-22:33:56,12323,341715,10.0,4098,97,0.064290,-3541.744873046875,-3480.218994140625,0.1
2022/12/26-22:33:58,12324,341977,13.0,4079,134,0.061449,-3536.272705078125,-3480.218994140625,0.2
2022/12/26-22:33:58,12325,342081,22.0,4082,173,0.063721,-3535.338623046875,-3480.218994140625,0.1
2022/12/26-22:33:58,12326,342109,11.0,4047,105,0.063964,-3534.878662109375,-3480.218994140625,0.1
2022/12/26-22:33:59,12327,342183,13.0,4057,156,0.061667,-3537.375244140625,-3480.218994140625,0.15
2022/12/26-22:34:01,12328,342649,23.0,4089,142,0.059820,-3539.241943359375,-3480.218994140625,0.1
2022/12/26-22:34:02,12329,342717,15.0,4050,136,0.062000,-3540.798583984375,-3480.218994140625,0.1
2022/12/26-22:34:02,12330,342826,11.0,4079,104,0.061470,-3542.599365234375,-3480.218994140625,0.2
2022/12/26-22:34:04,12331,343015,9.0,4047,111,0.063976,-3546.344970703125,-3480.218994140625,0.1
2022/12/26-22:34:04,12332,343080,18.0,4060,177,0.063509,-3547.30029296875,-3480.218994140625,0.1
2022/12/26-22:34:04,12333,343099,17.0,4098,168,0.064345,-3547.865478515625,-3480.218994140625,0.1
2022/12/26-22:34:05,12334,343224,14.0,4057,136,0.061621,-3549.34423828125,-3480.218994140625,0.15
2022/12/26-22:34:08,12335,343549,19.0,4082,178,0.063727,-3546.055419921875,-3480.218994140625,0.1
2022/12/26-22:34:11,12336,343987,12.0,4079,142,0.061655,-3547.630615234375,-3480.218994140625,0.2
2022/12/26-22:34:12,12337,344045,14.0,4047,134,0.063893,-3547.38134765625,-3480.218994140625,0.1
2022/12/26-22:34:12,12338,344084,15.0,4089,182,0.059877,-3547.5830078125,-3480.218994140625,0.1
2022/12/26-22:34:12,12339,344147,13.0,4057,120,0.061722,-3548.90576171875,-3480.218994140625,0.15
2022/12/26-22:34:12,12340,344151,11.0,4098,131,0.064340,-3548.92041015625,-3480.218994140625,0.1
2022/12/26-22:34:12,12341,344151,20.0,4050,177,0.062222,-3548.948486328125,-3480.218994140625,0.1
2022/12/26-22:34:14,12342,344363,13.0,4060,161,0.063505,-3547.019775390625,-3480.218994140625,0.1
2022/12/26-22:34:15,12343,344690,10.0,4082,136,0.063658,-3545.14599609375,-3480.218994140625,0.1
2022/12/26-22:34:16,12344,344861,6.0,4098,89,0.064342,-3545.12451171875,-3480.218994140625,0.1
2022/12/26-22:34:18,12345,345163,15.0,4047,140,0.063879,-3547.063720703125,-3480.218994140625,0.1
2022/12/26-22:34:18,12346,345189,14.0,4079,155,0.061631,-3546.94677734375,-3480.218994140625,0.2
2022/12/26-22:34:20,12347,345387,17.0,4089,162,0.060048,-3545.5126953125,-3480.218994140625,0.1
2022/12/26-22:34:20,12348,345471,15.0,4050,160,0.062134,-3545.873779296875,-3480.218994140625,0.1
2022/12/26-22:34:20,12349,345494,13.0,4057,171,0.061652,-3546.052734375,-3480.218994140625,0.15
2022/12/26-22:34:21,12350,345662,14.0,4060,159,0.063488,-3552.25439453125,-3480.218994140625,0.1
2022/12/26-22:34:23,12351,345960,13.0,4082,155,0.063697,-3556.93994140625,-3480.218994140625,0.1
2022/12/26-22:34:24,12352,346069,20.0,4098,155,0.064436,-3554.761962890625,-3480.218994140625,0.1
2022/12/26-22:34:25,12353,346358,20.0,4047,157,0.064014,-3555.65087890625,-3480.218994140625,0.1
2022/12/26-22:34:26,12354,346552,13.0,4050,139,0.062273,-3552.104248046875,-3480.218994140625,0.1
2022/12/26-22:34:27,12355,346611,10.0,4057,138,0.061614,-3551.634765625,-3480.218994140625,0.15
2022/12/26-22:34:27,12356,346633,19.0,4079,185,0.061699,-3551.474853515625,-3480.218994140625,0.2
2022/12/26-22:34:27,12357,346722,19.0,4060,139,0.063536,-3550.912353515625,-3480.218994140625,0.1
2022/12/26-22:34:28,12358,346850,18.0,4089,180,0.060082,-3549.8671875,-3480.218994140625,0.1
2022/12/26-22:34:30,12359,347196,13.0,4082,152,0.063624,-3549.012451171875,-3480.218994140625,0.1
2022/12/26-22:34:31,12360,347321,9.0,4057,89,0.061673,-3551.566650390625,-3480.218994140625,0.15
2022/12/26-22:34:31,12361,347380,25.0,4098,163,0.064795,-3550.630615234375,-3480.218994140625,0.1
2022/12/26-22:34:32,12362,347495,12.0,4047,139,0.063935,-3548.746826171875,-3480.218994140625,0.1
2022/12/26-22:34:33,12363,347731,17.0,4079,136,0.062038,-3548.989013671875,-3480.218994140625,0.2
2022/12/26-22:34:34,12364,347905,13.0,4082,89,0.063546,-3548.564453125,-3480.218994140625,0.1
2022/12/26-22:34:34,12365,347971,21.0,4060,151,0.063505,-3548.016357421875,-3480.218994140625,0.1
2022/12/26-22:34:35,12366,347994,15.0,4089,143,0.060023,-3548.28271484375,-3480.218994140625,0.1
2022/12/26-22:34:35,12367,348130,18.0,4050,194,0.062234,-3548.09423828125,-3480.218994140625,0.1
2022/12/26-22:34:37,12368,348479,18.0,4098,134,0.064733,-3541.91650390625,-3480.218994140625,0.1
2022/12/26-22:34:37,12369,348502,7.0,4079,93,0.061997,-3542.46533203125,-3480.218994140625,0.2
2022/12/26-22:34:38,12370,348535,14.0,4047,133,0.063951,-3541.92919921875,-3480.218994140625,0.1
2022/12/26-22:34:38,12371,348594,18.0,4057,162,0.061612,-3542.813232421875,-3480.218994140625,0.15
2022/12/26-22:34:39,12372,348722,11.0,4082,105,0.063474,-3547.78564453125,-3480.218994140625,0.1
2022/12/26-22:34:39,12373,348832,8.0,4060,107,0.063533,-3551.562744140625,-3480.218994140625,0.1
2022/12/26-22:34:42,12374,349250,9.0,4047,87,0.064000,-3555.0830078125,-3480.218994140625,0.1
2022/12/26-22:34:43,12375,349401,15.0,4050,169,0.062270,-3556.849853515625,-3480.218994140625,0.1
2022/12/26-22:34:43,12376,349434,20.0,4089,177,0.060025,-3556.4189453125,-3480.218994140625,0.1
2022/12/26-22:34:43,12377,349544,11.0,4082,107,0.063418,-3556.02001953125,-3480.218994140625,0.1
2022/12/26-22:34:43,12378,349563,15.0,4079,135,0.062059,-3556.33740234375,-3480.218994140625,0.2
2022/12/26-22:34:44,12379,349609,12.0,4057,122,0.061688,-3556.442626953125,-3480.218994140625,0.15
2022/12/26-22:34:45,12380,349791,20.0,4098,163,0.064772,-3558.66357421875,-3480.218994140625,0.1
2022/12/26-22:34:47,12381,350193,19.0,4060,169,0.063429,-3554.2509765625,-3480.218994140625,0.1
2022/12/26-22:34:47,12382,350232,10.0,4089,92,0.059997,-3555.2900390625,-3480.218994140625,0.1
2022/12/26-22:34:48,12383,350405,16.0,4047,146,0.064038,-3555.5322265625,-3480.218994140625,0.1
2022/12/26-22:34:49,12384,350516,10.0,4057,122,0.061689,-3558.671875,-3480.218994140625,0.15
2022/12/26-22:34:50,12385,350691,8.0,4098,112,0.064863,-3562.739990234375,-3480.218994140625,0.1
2022/12/26-22:34:50,12386,350767,13.0,4079,156,0.062106,-3563.607177734375,-3480.218994140625,0.2
2022/12/26-22:34:51,12387,350859,12.0,4060,80,0.063447,-3563.028564453125,-3480.218994140625,0.1
2022/12/26-22:34:51,12388,350937,23.0,4050,191,0.062375,-3561.800537109375,-3480.218994140625,0.1
2022/12/26-22:34:52,12389,351001,22.0,4082,178,0.063542,-3562.072265625,-3480.218994140625,0.1
2022/12/26-22:34:54,12390,351410,9.0,4057,115,0.061697,-3568.379150390625,-3480.218994140625,0.15
2022/12/26-22:34:55,12391,351513,15.0,4089,175,0.060208,-3568.69775390625,-3480.218994140625,0.1
